id,name,types,url,image_url
188,skiploom,"grass, flying",https://pokeapi.co/api/v2/pokemon/188/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png
189,jumpluff,"grass, flying",https://pokeapi.co/api/v2/pokemon/189/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/189.png
190,aipom,normal,https://pokeapi.co/api/v2/pokemon/190/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/190.png
191,sunkern,grass,https://pokeapi.co/api/v2/pokemon/191/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png
192,sunflora,grass,https://pokeapi.co/api/v2/pokemon/192/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png
193,yanma,"bug, flying",https://pokeapi.co/api/v2/pokemon/193/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png
194,wooper,"water, ground",https://pokeapi.co/api/v2/pokemon/194/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/194.png
195,quagsire,"water, ground",https://pokeapi.co/api/v2/pokemon/195/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png
196,espeon,psychic,https://pokeapi.co/api/v2/pokemon/196/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/196.png
197,umbreon,dark,https://pokeapi.co/api/v2/pokemon/197/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/197.png
198,murkrow,"dark, flying",https://pokeapi.co/api/v2/pokemon/198/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png
199,slowking,"water, psychic",https://pokeapi.co/api/v2/pokemon/199/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png
200,misdreavus,ghost,https://pokeapi.co/api/v2/pokemon/200/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png
201,unown,psychic,https://pokeapi.co/api/v2/pokemon/201/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/201.png
202,wobbuffet,psychic,https://pokeapi.co/api/v2/pokemon/202/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/202.png
203,girafarig,"normal, psychic",https://pokeapi.co/api/v2/pokemon/203/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/203.png
204,pineco,bug,https://pokeapi.co/api/v2/pokemon/204/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png
205,forretress,"bug, steel",https://pokeapi.co/api/v2/pokemon/205/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/205.png
206,dunsparce,normal,https://pokeapi.co/api/v2/pokemon/206/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/206.png
207,gligar,"ground, flying",https://pokeapi.co/api/v2/pokemon/207/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/207.png
208,steelix,"steel, ground",https://pokeapi.co/api/v2/pokemon/208/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png
209,snubbull,fairy,https://pokeapi.co/api/v2/pokemon/209/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png
210,granbull,fairy,https://pokeapi.co/api/v2/pokemon/210/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png
211,qwilfish,"water, poison",https://pokeapi.co/api/v2/pokemon/211/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png
212,scizor,"bug, steel",https://pokeapi.co/api/v2/pokemon/212/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png
213,shuckle,"bug, rock",https://pokeapi.co/api/v2/pokemon/213/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png
214,heracross,"bug, fighting",https://pokeapi.co/api/v2/pokemon/214/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png
215,sneasel,"dark, ice",https://pokeapi.co/api/v2/pokemon/215/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png
216,teddiursa,normal,https://pokeapi.co/api/v2/pokemon/216/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png
217,ursaring,normal,https://pokeapi.co/api/v2/pokemon/217/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png
218,slugma,fire,https://pokeapi.co/api/v2/pokemon/218/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png
219,magcargo,"fire, rock",https://pokeapi.co/api/v2/pokemon/219/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png
220,swinub,"ice, ground",https://pokeapi.co/api/v2/pokemon/220/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png
221,piloswine,"ice, ground",https://pokeapi.co/api/v2/pokemon/221/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png
222,corsola,"water, rock",https://pokeapi.co/api/v2/pokemon/222/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png
223,remoraid,water,https://pokeapi.co/api/v2/pokemon/223/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png
224,octillery,water,https://pokeapi.co/api/v2/pokemon/224/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png
225,delibird,"ice, flying",https://pokeapi.co/api/v2/pokemon/225/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png
226,mantine,"water, flying",https://pokeapi.co/api/v2/pokemon/226/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png
227,skarmory,"steel, flying",https://pokeapi.co/api/v2/pokemon/227/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png
228,houndour,"dark, fire",https://pokeapi.co/api/v2/pokemon/228/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png
229,houndoom,"dark, fire",https://pokeapi.co/api/v2/pokemon/229/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png
230,kingdra,"water, dragon",https://pokeapi.co/api/v2/pokemon/230/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png
231,phanpy,ground,https://pokeapi.co/api/v2/pokemon/231/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png
232,donphan,ground,https://pokeapi.co/api/v2/pokemon/232/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png
233,porygon2,normal,https://pokeapi.co/api/v2/pokemon/233/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png
234,stantler,normal,https://pokeapi.co/api/v2/pokemon/234/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png
235,smeargle,normal,https://pokeapi.co/api/v2/pokemon/235/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png
236,tyrogue,fighting,https://pokeapi.co/api/v2/pokemon/236/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png
237,hitmontop,fighting,https://pokeapi.co/api/v2/pokemon/237/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png
238,smoochum,"ice, psychic",https://pokeapi.co/api/v2/pokemon/238/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png
239,elekid,electric,https://pokeapi.co/api/v2/pokemon/239/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png
240,magby,fire,https://pokeapi.co/api/v2/pokemon/240/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png
241,miltank,normal,https://pokeapi.co/api/v2/pokemon/241/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png
242,blissey,normal,https://pokeapi.co/api/v2/pokemon/242/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png
243,raikou,electric,https://pokeapi.co/api/v2/pokemon/243/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png
244,entei,fire,https://pokeapi.co/api/v2/pokemon/244/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png
245,suicune,water,https://pokeapi.co/api/v2/pokemon/245/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png
246,larvitar,"rock, ground",https://pokeapi.co/api/v2/pokemon/246/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png
247,pupitar,"rock, ground",https://pokeapi.co/api/v2/pokemon/247/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png
248,tyranitar,"rock, dark",https://pokeapi.co/api/v2/pokemon/248/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png
249,lugia,"psychic, flying",https://pokeapi.co/api/v2/pokemon/249/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png
250,ho-oh,"fire, flying",https://pokeapi.co/api/v2/pokemon/250/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png
251,celebi,"psychic, grass",https://pokeapi.co/api/v2/pokemon/251/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png
252,treecko,grass,https://pokeapi.co/api/v2/pokemon/252/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png
253,grovyle,grass,https://pokeapi.co/api/v2/pokemon/253/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png
254,sceptile,grass,https://pokeapi.co/api/v2/pokemon/254/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png
255,torchic,fire,https://pokeapi.co/api/v2/pokemon/255/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png
256,combusken,"fire, fighting",https://pokeapi.co/api/v2/pokemon/256/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png
257,blaziken,"fire, fighting",https://pokeapi.co/api/v2/pokemon/257/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png
258,mudkip,water,https://pokeapi.co/api/v2/pokemon/258/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png
259,marshtomp,"water, ground",https://pokeapi.co/api/v2/pokemon/259/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png
260,swampert,"water, ground",https://pokeapi.co/api/v2/pokemon/260/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png
261,poochyena,dark,https://pokeapi.co/api/v2/pokemon/261/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png
262,mightyena,dark,https://pokeapi.co/api/v2/pokemon/262/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png
263,zigzagoon,normal,https://pokeapi.co/api/v2/pokemon/263/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png
264,linoone,normal,https://pokeapi.co/api/v2/pokemon/264/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png
265,wurmple,bug,https://pokeapi.co/api/v2/pokemon/265/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png
266,silcoon,bug,https://pokeapi.co/api/v2/pokemon/266/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png
267,beautifly,"bug, flying",https://pokeapi.co/api/v2/pokemon/267/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png
268,cascoon,bug,https://pokeapi.co/api/v2/pokemon/268/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png
269,dustox,"bug, poison",https://pokeapi.co/api/v2/pokemon/269/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png
270,lotad,"water, grass",https://pokeapi.co/api/v2/pokemon/270/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png
271,lombre,"water, grass",https://pokeapi.co/api/v2/pokemon/271/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png
272,ludicolo,"water, grass",https://pokeapi.co/api/v2/pokemon/272/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png
273,seedot,grass,https://pokeapi.co/api/v2/pokemon/273/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png
274,nuzleaf,"grass, dark",https://pokeapi.co/api/v2/pokemon/274/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png
275,shiftry,"grass, dark",https://pokeapi.co/api/v2/pokemon/275/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png
276,taillow,"normal, flying",https://pokeapi.co/api/v2/pokemon/276/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png
277,swellow,"normal, flying",https://pokeapi.co/api/v2/pokemon/277/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png
278,wingull,"water, flying",https://pokeapi.co/api/v2/pokemon/278/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png
279,pelipper,"water, flying",https://pokeapi.co/api/v2/pokemon/279/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png
280,ralts,"psychic, fairy",https://pokeapi.co/api/v2/pokemon/280/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png
281,kirlia,"psychic, fairy",https://pokeapi.co/api/v2/pokemon/281/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png
282,gardevoir,"psychic, fairy",https://pokeapi.co/api/v2/pokemon/282/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png
283,surskit,"bug, water",https://pokeapi.co/api/v2/pokemon/283/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png
284,masquerain,"bug, flying",https://pokeapi.co/api/v2/pokemon/284/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png
285,shroomish,grass,https://pokeapi.co/api/v2/pokemon/285/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png
286,breloom,"grass, fighting",https://pokeapi.co/api/v2/pokemon/286/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png
287,slakoth,normal,https://pokeapi.co/api/v2/pokemon/287/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png
288,vigoroth,normal,https://pokeapi.co/api/v2/pokemon/288/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png
289,slaking,normal,https://pokeapi.co/api/v2/pokemon/289/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png
290,nincada,"bug, ground",https://pokeapi.co/api/v2/pokemon/290/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png
291,ninjask,"bug, flying",https://pokeapi.co/api/v2/pokemon/291/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png
292,shedinja,"bug, ghost",https://pokeapi.co/api/v2/pokemon/292/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png
293,whismur,normal,https://pokeapi.co/api/v2/pokemon/293/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png
294,loudred,normal,https://pokeapi.co/api/v2/pokemon/294/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png
295,exploud,normal,https://pokeapi.co/api/v2/pokemon/295/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png
296,makuhita,fighting,https://pokeapi.co/api/v2/pokemon/296/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png
297,hariyama,fighting,https://pokeapi.co/api/v2/pokemon/297/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png
298,azurill,"normal, fairy",https://pokeapi.co/api/v2/pokemon/298/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png
299,nosepass,rock,https://pokeapi.co/api/v2/pokemon/299/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png
300,skitty,normal,https://pokeapi.co/api/v2/pokemon/300/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png
301,delcatty,normal,https://pokeapi.co/api/v2/pokemon/301/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png
302,sableye,"dark, ghost",https://pokeapi.co/api/v2/pokemon/302/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png
303,mawile,"steel, fairy",https://pokeapi.co/api/v2/pokemon/303/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png
304,aron,"steel, rock",https://pokeapi.co/api/v2/pokemon/304/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png
305,lairon,"steel, rock",https://pokeapi.co/api/v2/pokemon/305/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png
306,aggron,"steel, rock",https://pokeapi.co/api/v2/pokemon/306/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png
307,meditite,"fighting, psychic",https://pokeapi.co/api/v2/pokemon/307/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png
308,medicham,"fighting, psychic",https://pokeapi.co/api/v2/pokemon/308/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png
309,electrike,electric,https://pokeapi.co/api/v2/pokemon/309/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png
310,manectric,electric,https://pokeapi.co/api/v2/pokemon/310/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png
311,plusle,electric,https://pokeapi.co/api/v2/pokemon/311/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png
312,minun,electric,https://pokeapi.co/api/v2/pokemon/312/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png
313,volbeat,bug,https://pokeapi.co/api/v2/pokemon/313/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png
314,illumise,bug,https://pokeapi.co/api/v2/pokemon/314/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png
315,roselia,"grass, poison",https://pokeapi.co/api/v2/pokemon/315/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png
316,gulpin,poison,https://pokeapi.co/api/v2/pokemon/316/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/316.png
317,swalot,poison,https://pokeapi.co/api/v2/pokemon/317/,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png
